date,ticker,trigger_time_et,reference_time_et,gain_pct,above_20pct_duration_min,above_10pct_duration_min,reference_price,trigger_price
2025-10-22,O:SPY251023C00672000,11:43:00,11:30:00,22.22,18,20,0.63,0.77
2025-10-22,O:SPY251023C00672000,12:34:00,12:30:00,45.71,39,40,0.35,0.51
2025-10-22,O:SPY251023C00672000,13:55:00,13:52:00,20.0,18,19,0.2,0.24
2025-10-22,O:SPY251023C00672000,14:20:00,14:17:00,30.0,115,115,0.2,0.26
2025-10-22,O:SPY251023P00671000,10:14:00,10:08:00,23.56,2,3,1.74,2.15
2025-10-22,O:SPY251023P00671000,10:23:00,10:19:00,22.63,262,263,1.9,2.33
2025-10-23,O:SPY251024C00669000,09:44:00,09:31:00,24.02,25,32,2.54,3.15
2025-10-23,O:SPY251024C00669000,10:23:00,10:19:00,20.08,68,81,2.44,2.93
2025-10-23,O:SPY251024C00669000,11:53:00,11:45:00,23.4,240,240,2.65,3.27
2025-10-23,O:SPY251024P00668000,10:07:00,09:51:00,21.43,20,29,1.68,2.04
2025-10-23,O:SPY251024P00668000,11:20:00,11:00:00,20.0,1,3,1.6,1.92
2025-10-23,O:SPY251024P00668000,11:36:00,11:31:00,21.62,7,15,1.48,1.8
2025-10-23,O:SPY251024P00668000,13:08:00,13:01:00,31.68,2,2,1.01,1.33
2025-10-23,O:SPY251024P00668000,15:35:00,14:32:00,20.0,36,40,0.75,0.9
2025-10-24,O:SPY251027C00674000,09:35:00,09:31:00,22.44,49,51,3.61,4.42
2025-10-24,O:SPY251027C00674000,10:44:00,10:32:00,20.2,1,8,3.91,4.7
2025-10-24,O:SPY251027C00674000,11:10:00,10:56:00,20.11,167,181,3.68,4.42
2025-10-24,O:SPY251027P00673000,09:50:00,09:45:00,25.71,2,2,1.05,1.32
2025-10-24,O:SPY251027P00673000,10:30:00,10:14:00,31.31,5,9,0.99,1.3
2025-10-24,O:SPY251027P00673000,10:53:00,10:45:00,22.58,13,16,0.93,1.14
2025-10-24,O:SPY251027P00673000,12:35:00,11:24:00,23.38,5,12,0.77,0.95
2025-10-24,O:SPY251027P00673000,14:45:00,13:39:00,20.0,8,17,0.75,0.9
2025-10-24,O:SPY251027P00673000,15:58:00,15:26:00,22.22,11,17,0.81,0.99
2025-10-27,O:SPY251028C00683000,09:57:00,09:35:00,20.14,18,20,1.44,1.73
2025-10-27,O:SPY251028C00683000,10:44:00,10:22:00,20.13,1,4,1.49,1.79
2025-10-27,O:SPY251028C00683000,11:25:00,10:53:00,20.86,287,290,1.39,1.68
2025-10-27,O:SPY251028P00682000,09:35:00,09:30:00,25.19,1,3,1.35,1.69
2025-10-27,O:SPY251028P00682000,10:17:00,10:03:00,23.42,10,13,1.11,1.37
2025-10-27,O:SPY251028P00682000,10:53:00,10:44:00,23.85,1,2,1.09,1.35
2025-10-27,O:SPY251028P00682000,13:24:00,12:52:00,20.69,1,8,0.87,1.05
2025-10-28,O:SPY251029C00685000,12:28:00,11:46:00,20.38,206,206,2.6,3.13
2025-10-28,O:SPY251029P00684000,09:38:00,09:31:00,20.86,149,172,1.39,1.68
2025-10-28,O:SPY251029P00684000,15:38:00,15:28:00,24.1,37,37,0.83,1.03
2025-10-29,O:SPY251030C00689000,09:44:00,09:30:00,21.61,16,34,3.1,3.77
2025-10-29,O:SPY251030C00689000,14:46:00,14:42:00,30.95,44,48,1.26,1.65
2025-10-29,O:SPY251030C00689000,15:45:00,15:36:00,33.33,20,21,1.29,1.72
2025-10-29,O:SPY251030C00689000,16:12:00,16:10:00,23.42,3,3,1.11,1.37
2025-10-29,O:SPY251030P00688000,12:04:00,10:31:00,21.17,2,15,3.07,3.72
2025-10-29,O:SPY251030P00688000,14:35:00,14:34:00,52.84,78,81,2.99,4.57
2025-10-29,O:SPY251030P00688000,16:05:00,16:04:00,40.0,9,9,2.5,3.5
2025-10-30,O:SPY251031C00688000,09:45:00,09:40:00,22.73,175,197,0.88,1.08
2025-10-30,O:SPY251031C00688000,13:24:00,13:12:00,21.52,6,11,0.79,0.96
2025-10-30,O:SPY251031C00688000,13:53:00,13:42:00,23.46,1,5,0.81,1.0
2025-10-30,O:SPY251031C00688000,15:32:00,15:21:00,20.59,2,3,0.34,0.41
2025-10-30,O:SPY251031C00688000,16:00:00,15:59:00,21.05,15,15,0.19,0.23
2025-10-30,O:SPY251031P00687000,09:36:00,09:31:00,24.95,6,9,4.97,6.21
2025-10-30,O:SPY251031P00687000,10:04:00,10:00:00,21.57,1,1,3.57,4.34
2025-10-30,O:SPY251031P00687000,10:23:00,10:06:00,22.11,7,9,3.89,4.75
2025-10-30,O:SPY251031P00687000,10:51:00,10:43:00,29.71,8,10,3.4,4.41
2025-10-30,O:SPY251031P00687000,11:35:00,11:20:00,20.18,27,32,3.37,4.05
2025-10-30,O:SPY251031P00687000,12:35:00,12:27:00,25.36,7,12,3.47,4.35
2025-10-30,O:SPY251031P00687000,13:06:00,12:57:00,22.63,3,12,3.8,4.66
2025-10-30,O:SPY251031P00687000,14:07:00,13:53:00,27.84,106,106,3.52,4.5
2025-10-31,O:SPY251103C00686000,10:25:00,10:21:00,20.66,68,72,1.21,1.46
2025-10-31,O:SPY251103C00686000,11:45:00,11:43:00,25.41,1,1,1.22,1.53
2025-10-31,O:SPY251103C00686000,12:25:00,12:20:00,20.27,15,16,0.74,0.89
2025-10-31,O:SPY251103C00686000,13:45:00,13:36:00,20.83,134,138,0.48,0.58
2025-10-31,O:SPY251103P00685000,09:41:00,09:30:00,31.18,55,61,2.63,3.45
2025-10-31,O:SPY251103P00685000,11:27:00,11:19:00,20.93,196,202,2.58,3.12
2025-10-31,O:SPY251103P00685000,15:49:00,15:34:00,20.09,1,2,2.24,2.69
2025-10-31,O:SPY251103P00685000,15:56:00,15:53:00,20.08,17,17,2.64,3.17
2025-11-03,O:SPY251104C00684000,10:12:00,10:06:00,20.62,1,2,1.6,1.93
2025-11-03,O:SPY251104C00684000,10:38:00,10:30:00,23.36,289,294,1.07,1.32
2025-11-03,O:SPY251104C00684000,15:59:00,15:51:00,25.77,17,17,0.97,1.22
2025-11-03,O:SPY251104P00683000,09:35:00,09:30:00,25.85,179,193,1.47,1.85
2025-11-03,O:SPY251104P00683000,13:51:00,13:44:00,21.88,52,64,1.28,1.56
2025-11-03,O:SPY251104P00683000,15:33:00,14:56:00,22.54,4,7,1.42,1.74
2025-11-03,O:SPY251104P00683000,15:48:00,15:45:00,21.77,2,6,1.47,1.79
2025-11-04,O:SPY251105C00677000,09:41:00,09:35:00,26.92,145,155,2.34,2.97
2025-11-04,O:SPY251105C00677000,12:24:00,12:20:00,20.85,6,15,2.11,2.55
2025-11-04,O:SPY251105C00677000,12:50:00,12:42:00,20.28,1,2,2.17,2.61
2025-11-04,O:SPY251105C00677000,13:52:00,13:39:00,27.98,22,39,1.68,2.15
2025-11-04,O:SPY251105C00677000,15:14:00,14:43:00,23.65,6,8,1.48,1.83
2025-11-04,O:SPY251105C00677000,15:36:00,15:26:00,22.5,4,12,1.6,1.96
2025-11-04,O:SPY251105P00676000,09:33:00,09:30:00,25.58,5,8,3.01,3.78
2025-11-04,O:SPY251105P00676000,10:47:00,10:40:00,25.83,327,327,1.2,1.51
2025-11-05,O:SPY251106C00675000,09:47:00,09:42:00,25.37,255,255,2.72,3.41
2025-11-05,O:SPY251106P00674000,10:21:00,10:06:00,30.6,1,2,1.34,1.75
2025-11-05,O:SPY251106P00674000,10:30:00,10:28:00,20.17,1,3,1.19,1.43
2025-11-05,O:SPY251106P00674000,10:52:00,10:43:00,22.94,5,7,1.09,1.34
2025-11-05,O:SPY251106P00674000,11:14:00,11:05:00,23.73,6,10,1.18,1.46
2025-11-05,O:SPY251106P00674000,14:02:00,13:38:00,25.0,12,13,0.4,0.5
2025-11-05,O:SPY251106P00674000,15:26:00,15:02:00,23.68,48,49,0.38,0.47
2025-11-06,O:SPY251107C00677000,10:10:00,10:04:00,25.37,2,2,1.34,1.68
2025-11-06,O:SPY251107C00677000,10:18:00,10:14:00,24.65,13,14,1.42,1.77
2025-11-06,O:SPY251107C00677000,12:10:00,11:56:00,27.87,3,4,0.61,0.78
2025-11-06,O:SPY251107C00677000,12:33:00,12:26:00,23.08,30,32,0.52,0.64
2025-11-06,O:SPY251107C00677000,13:24:00,13:10:00,22.0,139,141,0.5,0.61
2025-11-06,O:SPY251107C00677000,16:04:00,15:58:00,25.0,10,11,0.36,0.45
2025-11-06,O:SPY251107P00676000,09:41:00,09:32:00,31.65,4,7,2.18,2.87
2025-11-06,O:SPY251107P00676000,09:54:00,09:49:00,26.12,283,289,2.68,3.38
2025-11-07,O:SPY251110C00672000,09:56:00,09:49:00,21.62,2,4,1.11,1.35
2025-11-07,O:SPY251110C00672000,10:09:00,10:06:00,26.09,27,29,0.92,1.16
2025-11-07,O:SPY251110C00672000,11:51:00,11:41:00,20.34,2,3,0.59,0.71
2025-11-07,O:SPY251110C00672000,12:17:00,11:57:00,20.75,25,30,0.53,0.64
2025-11-07,O:SPY251110C00672000,12:56:00,12:50:00,27.78,195,197,0.54,0.69
2025-11-07,O:SPY251110P00671000,09:37:00,09:30:00,25.25,6,8,5.94,7.44
2025-11-07,O:SPY251110P00671000,10:04:00,09:58:00,21.23,6,6,5.84,7.08
2025-11-07,O:SPY251110P00671000,10:42:00,10:15:00,33.45,72,77,5.56,7.42
2025-11-07,O:SPY251110P00671000,13:53:00,13:42:00,20.0,1,1,5.95,7.14
2025-11-07,O:SPY251110P00671000,15:18:00,14:59:00,20.0,10,17,3.3,3.96
2025-11-07,O:SPY251110P00671000,15:49:00,15:44:00,20.94,1,1,3.2,3.87
2025-11-10,O:SPY251111C00676000,09:46:00,09:33:00,22.93,1,4,3.62,4.45
2025-11-10,O:SPY251111C00676000,11:12:00,11:05:00,21.17,1,5,2.22,2.69
2025-11-10,O:SPY251111C00676000,11:58:00,11:40:00,23.12,199,199,1.99,2.45
2025-11-10,O:SPY251111P00675000,10:38:00,10:24:00,22.92,108,113,0.96,1.18
2025-11-10,O:SPY251111P00675000,15:33:00,15:07:00,21.05,3,4,0.38,0.46
2025-11-11,O:SPY251112C00681000,09:56:00,09:53:00,22.01,6,9,1.59,1.94
2025-11-11,O:SPY251112C00681000,10:25:00,10:19:00,24.41,1,7,1.27,1.58
2025-11-11,O:SPY251112C00681000,10:41:00,10:36:00,24.17,1,2,1.2,1.49
2025-11-11,O:SPY251112C00681000,11:05:00,10:55:00,21.19,18,25,1.18,1.43
2025-11-11,O:SPY251112C00681000,11:47:00,11:32:00,21.71,2,11,1.29,1.57
2025-11-11,O:SPY251112C00681000,12:05:00,11:59:00,23.19,244,245,1.38,1.7
2025-11-11,O:SPY251112P00680000,10:05:00,09:59:00,21.86,65,74,1.83,2.23
2025-11-11,O:SPY251112P00680000,11:27:00,11:23:00,25.75,20,27,1.67,2.1
2025-11-11,O:SPY251112P00680000,13:36:00,13:21:00,23.17,1,4,0.82,1.01
2025-11-11,O:SPY251112P00680000,15:30:00,15:12:00,26.98,12,23,0.63,0.8
2025-11-11,O:SPY251112P00680000,15:58:00,15:54:00,22.86,1,1,0.7,0.86
2025-11-12,O:SPY251113C00686000,10:39:00,10:36:00,22.37,9,13,0.76,0.93
2025-11-12,O:SPY251113C00686000,11:16:00,11:12:00,22.73,24,31,0.66,0.81
2025-11-12,O:SPY251113C00686000,11:56:00,11:48:00,22.06,134,151,0.68,0.83
2025-11-12,O:SPY251113C00686000,14:41:00,14:33:00,23.88,6,10,0.67,0.83
2025-11-12,O:SPY251113C00686000,15:26:00,15:11:00,21.54,29,30,0.65,0.79
2025-11-12,O:SPY251113C00686000,16:00:00,15:58:00,29.69,15,15,0.64,0.83
2025-11-12,O:SPY251113P00685000,09:46:00,09:38:00,37.33,293,310,2.17,2.98
2025-11-12,O:SPY251113P00685000,15:56:00,15:52:00,24.15,3,4,2.36,2.93
2025-11-13,O:SPY251114C00684000,09:51:00,09:44:00,20.0,2,3,0.7,0.84
2025-11-13,O:SPY251114C00684000,10:07:00,10:04:00,31.34,19,25,0.67,0.88
2025-11-13,O:SPY251114C00684000,10:59:00,10:54:00,23.68,1,5,0.38,0.47
2025-11-13,O:SPY251114C00684000,11:34:00,11:18:00,22.86,1,2,0.35,0.43
2025-11-13,O:SPY251114C00684000,11:51:00,11:44:00,20.69,1,4,0.29,0.35
2025-11-13,O:SPY251114C00684000,12:17:00,12:13:00,20.69,17,26,0.29,0.35
2025-11-13,O:SPY251114C00684000,13:51:00,13:38:00,25.0,5,11,0.16,0.2
2025-11-13,O:SPY251114C00684000,14:22:00,14:13:00,25.0,16,18,0.16,0.2
2025-11-13,O:SPY251114C00684000,14:58:00,14:55:00,20.0,1,4,0.15,0.18
2025-11-13,O:SPY251114C00684000,15:30:00,15:25:00,23.08,12,15,0.13,0.16
2025-11-13,O:SPY251114C00684000,16:07:00,15:56:00,22.22,1,8,0.09,0.11
2025-11-13,O:SPY251114P00683000,09:36:00,09:33:00,21.11,31,33,3.98,4.82
2025-11-13,O:SPY251114P00683000,10:23:00,10:16:00,23.96,211,212,3.59,4.45
2025-11-14,O:SPY251117C00671000,09:36:00,09:33:00,23.53,351,351,1.7,2.1
2025-11-14,O:SPY251117P00670000,10:12:00,10:06:00,21.33,2,4,4.5,5.46
2025-11-14,O:SPY251117P00670000,11:05:00,10:51:00,23.53,3,5,2.55,3.15
2025-11-14,O:SPY251117P00670000,11:45:00,11:41:00,20.37,3,5,1.62,1.95
2025-11-14,O:SPY251117P00670000,12:28:00,12:11:00,24.26,1,1,1.36,1.69
2025-11-14,O:SPY251117P00670000,12:47:00,12:38:00,20.61,110,119,1.31,1.58
2025-11-14,O:SPY251117P00670000,15:07:00,15:02:00,23.2,67,68,1.25,1.54
2025-11-17,O:SPY251118C00677000,09:32:00,09:30:00,22.54,59,68,0.71,0.87
2025-11-17,O:SPY251118C00677000,10:44:00,10:41:00,28.0,4,6,0.75,0.96
2025-11-17,O:SPY251118C00677000,11:26:00,11:16:00,20.51,85,87,0.39,0.47
2025-11-17,O:SPY251118C00677000,13:45:00,13:41:00,22.58,6,6,0.31,0.38
2025-11-17,O:SPY251118C00677000,15:05:00,15:03:00,22.22,26,29,0.09,0.11
2025-11-17,O:SPY251118C00677000,15:55:00,15:39:00,22.22,4,8,0.09,0.11
2025-11-17,O:SPY251118C00677000,16:11:00,16:04:00,33.33,4,4,0.09,0.12
2025-11-17,O:SPY251118P00676000,10:03:00,09:54:00,21.31,58,63,4.27,5.18
2025-11-17,O:SPY251118P00676000,12:38:00,11:59:00,20.18,124,124,4.41,5.3
2025-11-18,O:SPY251119C00664000,09:32:00,09:31:00,26.93,7,10,3.23,4.1
2025-11-18,O:SPY251119C00664000,10:10:00,10:04:00,20.71,1,1,1.98,2.39
2025-11-18,O:SPY251119C00664000,10:20:00,10:17:00,23.12,12,15,1.99,2.45
2025-11-18,O:SPY251119C00664000,11:08:00,11:01:00,23.08,288,293,1.56,1.92
2025-11-18,O:SPY251119P00663000,09:42:00,09:37:00,21.0,2,3,4.0,4.84
2025-11-18,O:SPY251119P00663000,09:51:00,09:46:00,20.37,83,85,4.81,5.79
2025-11-18,O:SPY251119P00663000,11:47:00,11:38:00,20.09,1,1,4.28,5.14
2025-11-18,O:SPY251119P00663000,12:06:00,11:55:00,22.03,17,26,4.54,5.54
2025-11-18,O:SPY251119P00663000,13:55:00,13:40:00,21.71,35,44,2.81,3.42
2025-11-18,O:SPY251119P00663000,14:54:00,14:47:00,23.1,1,5,2.77,3.41
2025-11-18,O:SPY251119P00663000,15:05:00,15:00:00,24.44,68,68,2.7,3.36
2025-11-19,O:SPY251120C00661000,09:42:00,09:32:00,22.96,66,73,4.79,5.89
2025-11-19,O:SPY251120C00661000,12:01:00,11:41:00,20.52,1,2,4.63,5.58
2025-11-19,O:SPY251120C00661000,12:42:00,12:37:00,24.2,98,104,3.76,4.67
2025-11-19,O:SPY251120C00661000,14:54:00,14:37:00,22.4,80,81,3.84,4.7
2025-11-19,O:SPY251120P00660000,10:39:00,10:15:00,22.45,336,336,1.96,2.4
2025-11-20,O:SPY251121C00671000,09:47:00,09:41:00,23.52,16,20,4.55,5.62
2025-11-20,O:SPY251121C00671000,10:23:00,10:16:00,26.89,21,26,4.5,5.71
2025-11-20,O:SPY251121C00671000,13:06:00,12:50:00,23.21,19,27,0.56,0.69
2025-11-20,O:SPY251121C00671000,14:17:00,14:08:00,25.0,16,22,0.28,0.35
2025-11-20,O:SPY251121C00671000,14:55:00,14:49:00,27.27,5,6,0.22,0.28
2025-11-20,O:SPY251121C00671000,15:16:00,15:12:00,23.53,16,20,0.17,0.21
2025-11-20,O:SPY251121C00671000,15:54:00,15:51:00,20.0,1,1,0.1,0.12
2025-11-20,O:SPY251121C00671000,16:02:00,15:59:00,22.22,7,8,0.09,0.11
2025-11-20,O:SPY251121P00670000,10:07:00,10:01:00,22.52,10,13,1.51,1.85
2025-11-20,O:SPY251121P00670000,10:49:00,10:37:00,21.8,286,287,1.33,1.62
2025-11-21,O:SPY251124C00655000,09:52:00,09:46:00,20.0,4,7,4.6,5.52
2025-11-21,O:SPY251124C00655000,10:24:00,10:21:00,25.61,2,3,4.1,5.15
2025-11-21,O:SPY251124C00655000,10:45:00,10:37:00,21.02,10,17,3.52,4.26
2025-11-21,O:SPY251124C00655000,11:13:00,11:05:00,23.89,5,5,3.39,4.2
2025-11-21,O:SPY251124C00655000,11:21:00,11:19:00,25.07,211,211,3.63,4.54
2025-11-21,O:SPY251124P00654000,09:44:00,09:37:00,20.89,4,4,4.26,5.15
2025-11-21,O:SPY251124P00654000,09:56:00,09:54:00,22.73,5,10,4.18,5.13
2025-11-21,O:SPY251124P00654000,10:21:00,10:09:00,23.47,1,2,4.73,5.84
2025-11-21,O:SPY251124P00654000,10:28:00,10:25:00,23.62,14,20,4.53,5.6
2025-11-21,O:SPY251124P00654000,11:03:00,10:55:00,24.43,5,10,4.83,6.01
2025-11-21,O:SPY251124P00654000,11:19:00,11:16:00,20.0,1,1,5.0,6.0
2025-11-21,O:SPY251124P00654000,12:20:00,12:09:00,20.21,2,4,1.88,2.26
2025-11-21,O:SPY251124P00654000,13:04:00,12:36:00,40.56,29,30,1.8,2.53
2025-11-21,O:SPY251124P00654000,13:57:00,13:51:00,23.28,1,3,1.16,1.43
2025-11-21,O:SPY251124P00654000,14:33:00,14:25:00,21.43,3,3,0.84,1.02
2025-11-21,O:SPY251124P00654000,14:42:00,14:39:00,22.47,91,91,0.89,1.09
2025-11-24,O:SPY251125C00663000,09:32:00,09:30:00,20.41,5,7,3.92,4.72
2025-11-24,O:SPY251125C00663000,09:59:00,09:50:00,26.13,196,196,3.33,4.2
2025-11-24,O:SPY251125P00662000,09:39:00,09:35:00,23.33,18,21,2.4,2.96
2025-11-24,O:SPY251125P00662000,10:11:00,10:05:00,20.09,1,3,2.14,2.57
2025-11-24,O:SPY251125P00662000,12:12:00,11:45:00,24.51,1,4,1.02,1.27
2025-11-24,O:SPY251125P00662000,14:30:00,14:08:00,20.69,7,8,0.58,0.7
2025-11-24,O:SPY251125P00662000,14:53:00,14:39:00,23.81,1,4,0.63,0.78
2025-11-24,O:SPY251125P00662000,15:26:00,15:17:00,21.15,1,5,0.52,0.63
2025-11-24,O:SPY251125P00662000,15:57:00,15:54:00,20.0,8,16,0.45,0.54
2025-11-25,O:SPY251126C00668000,09:35:00,09:30:00,22.8,2,5,3.29,4.04
2025-11-25,O:SPY251126C00668000,09:52:00,09:49:00,26.19,266,268,2.1,2.65
2025-11-25,O:SPY251126P00667000,09:42:00,09:35:00,32.07,46,48,1.84,2.43
2025-11-25,O:SPY251126P00667000,10:49:00,10:46:00,23.31,29,31,1.33,1.64
2025-11-25,O:SPY251126P00667000,11:45:00,11:43:00,21.57,1,5,1.02,1.24
2025-11-25,O:SPY251126P00667000,14:12:00,13:48:00,22.5,34,34,0.4,0.49
2025-11-25,O:SPY251126P00667000,15:59:00,15:52:00,28.57,16,16,0.21,0.27
2025-11-28,O:SPY251201C00682000,09:32:00,09:30:00,24.34,14,28,1.89,2.35
2025-11-28,O:SPY251201C00682000,10:20:00,10:05:00,24.0,1,6,2.0,2.48
2025-11-28,O:SPY251201C00682000,11:06:00,10:30:00,20.56,4,16,2.14,2.58
2025-11-28,O:SPY251201C00682000,11:36:00,11:27:00,24.5,28,47,2.0,2.49
2025-11-28,O:SPY251201C00682000,12:52:00,12:44:00,21.28,21,23,1.88,2.28
2025-11-28,O:SPY251201P00681000,10:10:00,10:08:00,20.29,1,1,2.07,2.49
2025-11-28,O:SPY251201P00681000,11:26:00,11:15:00,26.92,5,7,1.3,1.65
2025-11-28,O:SPY251201P00681000,12:23:00,12:07:00,22.03,1,2,1.18,1.44
2025-12-01,O:SPY251202C00680000,09:37:00,09:31:00,22.12,2,2,2.17,2.65
2025-12-01,O:SPY251202C00680000,09:46:00,09:43:00,20.39,38,44,2.06,2.48
2025-12-01,O:SPY251202C00680000,10:42:00,10:34:00,23.08,212,223,2.08,2.56
2025-12-01,O:SPY251202C00680000,15:39:00,15:02:00,20.87,1,7,2.06,2.49
2025-12-01,O:SPY251202C00680000,15:59:00,15:56:00,22.67,1,13,1.72,2.11
2025-12-01,O:SPY251202P00679000,09:43:00,09:38:00,26.6,1,2,2.03,2.57
2025-12-01,O:SPY251202P00679000,10:20:00,10:00:00,23.53,31,32,1.36,1.68
2025-12-01,O:SPY251202P00679000,11:06:00,11:03:00,21.55,18,24,1.16,1.41
2025-12-01,O:SPY251202P00679000,12:15:00,12:07:00,25.29,3,11,0.87,1.09
2025-12-01,O:SPY251202P00679000,12:56:00,12:45:00,24.66,2,5,0.73,0.91
2025-12-01,O:SPY251202P00679000,14:01:00,13:57:00,25.81,132,134,0.62,0.78
2025-12-02,O:SPY251203C00681000,09:37:00,09:33:00,20.71,3,6,2.8,3.38
2025-12-02,O:SPY251203C00681000,10:01:00,09:54:00,29.0,22,26,2.69,3.47
2025-12-02,O:SPY251203C00681000,10:41:00,10:33:00,26.05,31,32,2.38,3.0
2025-12-02,O:SPY251203C00681000,11:35:00,11:32:00,20.81,76,83,1.73,2.09
2025-12-02,O:SPY251203C00681000,13:06:00,12:59:00,23.78,2,7,1.85,2.29
2025-12-02,O:SPY251203C00681000,13:52:00,13:40:00,21.67,3,5,1.8,2.19
2025-12-02,O:SPY251203C00681000,14:05:00,13:58:00,23.35,5,15,1.97,2.43
2025-12-02,O:SPY251203C00681000,14:40:00,14:24:00,20.81,1,3,1.97,2.38
2025-12-02,O:SPY251203C00681000,14:51:00,14:46:00,29.03,53,61,2.17,2.8
2025-12-02,O:SPY251203P00680000,09:49:00,09:36:00,20.8,1,2,1.25,1.51
2025-12-02,O:SPY251203P00680000,10:26:00,10:17:00,20.0,16,17,1.0,1.2
2025-12-02,O:SPY251203P00680000,11:05:00,11:03:00,20.24,1,3,0.84,1.01
2025-12-02,O:SPY251203P00680000,11:12:00,11:09:00,27.1,67,69,1.07,1.36
2025-12-02,O:SPY251203P00680000,12:41:00,12:31:00,23.3,1,5,1.03,1.27
2025-12-02,O:SPY251203P00680000,12:52:00,12:49:00,22.61,71,72,1.15,1.41
2025-12-02,O:SPY251203P00680000,14:21:00,14:13:00,25.42,8,9,1.18,1.48
2025-12-02,O:SPY251203P00680000,15:53:00,15:31:00,21.52,22,22,0.79,0.96
2025-12-03,O:SPY251204C00684000,09:32:00,09:30:00,23.53,1,2,1.02,1.26
2025-12-03,O:SPY251204C00684000,10:00:00,09:53:00,28.26,114,117,0.92,1.18
2025-12-03,O:SPY251204C00684000,12:04:00,11:58:00,21.43,1,2,1.12,1.36
2025-12-03,O:SPY251204C00684000,12:14:00,12:08:00,20.34,238,241,1.18,1.42
2025-12-03,O:SPY251204P00683000,09:53:00,09:41:00,28.19,1,3,3.37,4.32
2025-12-03,O:SPY251204P00683000,10:10:00,10:04:00,22.22,4,6,2.7,3.3
2025-12-03,O:SPY251204P00683000,11:10:00,11:04:00,24.51,5,8,2.04,2.54
2025-12-03,O:SPY251204P00683000,11:50:00,11:38:00,22.22,18,23,1.71,2.09
2025-12-03,O:SPY251204P00683000,13:58:00,13:43:00,20.87,1,3,1.15,1.39
2025-12-03,O:SPY251204P00683000,15:50:00,15:11:00,22.34,24,25,0.94,1.15
2025-12-04,O:SPY251205C00684000,10:28:00,10:25:00,28.05,28,36,1.64,2.1
2025-12-04,O:SPY251205C00684000,11:19:00,11:05:00,22.36,5,11,1.61,1.97
2025-12-04,O:SPY251205C00684000,11:48:00,11:42:00,21.64,18,22,1.71,2.08
2025-12-04,O:SPY251205C00684000,13:24:00,13:07:00,20.9,16,36,1.77,2.14
2025-12-04,O:SPY251205C00684000,14:27:00,14:22:00,20.72,1,2,1.11,1.34
2025-12-04,O:SPY251205C00684000,14:35:00,14:30:00,32.79,28,31,1.22,1.62
2025-12-04,O:SPY251205C00684000,15:13:00,15:07:00,24.39,5,16,1.23,1.53
2025-12-04,O:SPY251205C00684000,15:50:00,15:45:00,28.35,25,25,1.27,1.63
2025-12-04,O:SPY251205P00683000,09:34:00,09:32:00,49.21,126,137,1.26,1.88
2025-12-04,O:SPY251205P00683000,12:08:00,11:57:00,21.09,5,6,1.28,1.55
2025-12-04,O:SPY251205P00683000,13:07:00,12:54:00,34.75,7,8,1.18,1.59
2025-12-04,O:SPY251205P00683000,13:41:00,13:31:00,26.42,3,11,1.06,1.34
2025-12-04,O:SPY251205P00683000,14:12:00,13:53:00,23.08,94,98,1.17,1.44
2025-12-05,O:SPY251208C00686000,09:49:00,09:41:00,25.0,76,86,2.0,2.5
2025-12-05,O:SPY251208C00686000,11:54:00,11:40:00,20.79,5,13,1.78,2.15
2025-12-05,O:SPY251208C00686000,12:47:00,12:36:00,22.92,104,119,1.44,1.77
2025-12-05,O:SPY251208C00686000,14:57:00,14:47:00,21.29,2,5,1.55,1.88
2025-12-05,O:SPY251208C00686000,15:53:00,15:51:00,23.81,19,22,1.05,1.3
2025-12-05,O:SPY251208P00685000,10:45:00,10:32:00,27.47,1,2,0.91,1.16
2025-12-05,O:SPY251208P00685000,10:51:00,10:48:00,22.83,317,324,0.92,1.13
2025-12-08,O:SPY251209C00687000,10:33:00,10:26:00,26.19,4,8,0.84,1.06
2025-12-08,O:SPY251209C00687000,11:23:00,11:01:00,25.81,4,12,0.62,0.78
2025-12-08,O:SPY251209C00687000,12:51:00,12:26:00,20.45,35,37,0.44,0.53
2025-12-08,O:SPY251209C00687000,14:22:00,14:14:00,23.08,1,2,0.26,0.32
2025-12-08,O:SPY251209C00687000,14:37:00,14:25:00,21.43,1,9,0.28,0.34
2025-12-08,O:SPY251209C00687000,15:21:00,15:05:00,23.08,1,9,0.26,0.32
2025-12-08,O:SPY251209C00687000,15:59:00,15:56:00,34.78,16,16,0.23,0.31
2025-12-08,O:SPY251209P00686000,09:42:00,09:30:00,23.66,1,2,1.86,2.3
2025-12-08,O:SPY251209P00686000,10:10:00,09:46:00,22.56,312,313,1.95,2.39
2025-12-09,O:SPY251210C00685000,09:37:00,09:32:00,20.31,42,71,1.92,2.31
2025-12-09,O:SPY251210C00685000,11:15:00,10:49:00,21.4,20,29,2.15,2.61
2025-12-09,O:SPY251210P00684000,10:48:00,10:02:00,23.25,1,3,2.28,2.81
2025-12-09,O:SPY251210P00684000,12:34:00,12:05:00,21.16,204,221,1.89,2.29
2025-12-10,O:SPY251211C00684000,09:47:00,09:35:00,22.75,3,8,2.33,2.86
2025-12-10,O:SPY251211C00684000,11:14:00,11:02:00,22.02,287,293,2.18,2.66
2025-12-10,O:SPY251211P00683000,10:36:00,10:12:00,25.77,6,12,2.91,3.66
2025-12-10,O:SPY251211P00683000,10:55:00,10:49:00,20.33,8,14,3.0,3.61
